,Unnamed: 0,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue id,Venue likesVenue Latitude,Venue Longitude,Venue Category
175,175,Serra,-19.936805300000003,-43.9214029,Adegenor gril,501e94a4e4b0b87f23d4d4d6,-19.93584006540314,-43.92508774991649,Brazilian Restaurant
176,176,Serra,-19.936805300000003,-43.9214029,Festim,4e0f5b2ae4cd27fc7d38d497,-19.93446426163633,-43.924557948971255,Restaurant
177,177,Serra,-19.936805300000003,-43.9214029,Studio IT,532a2759498e35931dd3221d,-19.939026215401398,-43.92550646343104,Dance Studio
178,178,Serra,-19.936805300000003,-43.9214029,Drogaria Pacheco,50a152bde4b0d459ddc8b49c,-19.940769276222124,-43.919937213046026,Pharmacy
179,179,Serra,-19.936805300000003,-43.9214029,Restaurante Cheiro de Minas,4ce68a989f776ea868635222,-19.936666826021163,-43.925309445671395,Brazilian Restaurant
180,180,Serra,-19.936805300000003,-43.9214029,Raita Restaurante,4e2d9c43e4cd3bc166ab5538,-19.935412113999046,-43.92573925016,Restaurant
181,181,Serra,-19.936805300000003,-43.9214029,Droga Raia,4c56e2a5a31176b0cf66d0bc,-19.935392159360386,-43.9252181514293,Pharmacy
182,182,Serra,-19.936805300000003,-43.9214029,Centro De Atividades Fisicas / Ballet Rosana Maria,4d408c2eaae1b1f725e787f5,-19.935713839071322,-43.91781053504965,Dance Studio
183,183,Serra,-19.936805300000003,-43.9214029,Café & Pizzaria Verdemar,5957dd8c29551360207bce2d,-19.93335250061174,-43.92359733581543,Coffee Shop
184,184,Serra,-19.936805300000003,-43.9214029,Praça Do Cafezal,549e8e0b498eba71a7105a00,-19.935869707931854,-43.917037092002566,Plaza
185,185,Serra,-19.936805300000003,-43.9214029,Barrancus Bar,5816180938fa6cfcf6102bbf,-19.935354,-43.916962,Comfort Food Restaurant
186,186,Sion,-19.9493624,-43.9325869,Kanpai,59334e6a4aa3f87d7c7940cf,-19.94913936792888,-43.93122992909032,Japanese Restaurant
187,187,Sion,-19.9493624,-43.9325869,Alguidares,4c779745947ca1cd23c34737,-19.948420719971725,-43.93121841294947,Baiano Restaurant
188,188,Sion,-19.9493624,-43.9325869,Bar do Antônio (Pé de Cana),4b6db20ef964a52042872ce3,-19.948589349033867,-43.93410760585564,Bar
189,189,Sion,-19.9493624,-43.9325869,Pellegrino,4f6d4c86e4b0f375f96d8cf2,-19.949130087018442,-43.930990336910845,Restaurant
190,190,Sion,-19.9493624,-43.9325869,Lídice Peres,56913c1b498e097046ead1d9,-19.947689281130547,-43.93406632149455,Pie Shop
191,191,Sion,-19.9493624,-43.9325869,Keiko Sushi Bar,572d0983498e77d16858949d,-19.949057,-43.931928000000006,Sushi Restaurant
192,192,Sion,-19.9493624,-43.9325869,Jack's Burger & Grill,4dcf018cc65bdac71370d013,-19.947873302616173,-43.93393938043087,Burger Joint
193,193,Sion,-19.9493624,-43.9325869,Massas Terni,4c66eb658e9120a16b50d964,-19.951763318932333,-43.93158378476432,Gourmet Shop
194,194,Sion,-19.9493624,-43.9325869,Academia Wanda Bambirra,4c0521e7f56c2d7f4e291f66,-19.95050101959879,-43.932178470526,Gym / Fitness Center
195,195,Sion,-19.9493624,-43.9325869,Uaimii Brew Pub,5412427f498e0aefc0dc6a16,-19.950890233605442,-43.935082379731675,Brewery
196,196,Sion,-19.9493624,-43.9325869,Boca do Forno,4c2665c0f1272d7f048586c5,-19.952511066727862,-43.93291513653404,Snack Place
197,197,Sion,-19.9493624,-43.9325869,La Vera Pizza Italiana,55bcc6bc498ede53c681ae7e,-19.94643359127776,-43.93107935786247,Pizza Place
198,198,Sion,-19.9493624,-43.9325869,Universo da Água,4dc84cb61f6e53d70484d4ab,-19.952260188121816,-43.93460795370513,Gym / Fitness Center
199,199,Sion,-19.9493624,-43.9325869,Maurizio Gallo Restaurante,4c5efa299b28d13af8ba5d70,-19.947781264300133,-43.93524408080914,Italian Restaurant
200,200,Sion,-19.9493624,-43.9325869,Tarê Cozinha Oriental,515c4416e4b05af088d6adec,-19.95140989809238,-43.935092077814986,Japanese Restaurant
201,201,Sion,-19.9493624,-43.9325869,Pão & Companhia,4c34f082452620a10bf9250f,-19.950253384210036,-43.92872547293054,Bakery
202,202,Sion,-19.9493624,-43.9325869,Gilboa,53e2a66a498e415d67821083,-19.946453761745058,-43.93106460571289,Pub
203,203,Sion,-19.9493624,-43.9325869,Pizzaria Sion,4b8d32def964a520e2ec32e3,-19.9524306993468,-43.9313065010874,Pizza Place
204,204,Sion,-19.9493624,-43.9325869,Horti Sul Sion,4ffb053ce4b054fbac0d0a53,-19.951889128791688,-43.93534111652691,Fruit & Vegetable Store
205,205,Sion,-19.9493624,-43.9325869,Praça Nova York,4c47723b972c0f4761d32321,-19.95258481582201,-43.93297404722254,Plaza
206,206,Sion,-19.9493624,-43.9325869,Girassol,4bb0c642f964a520b65b3ce3,-19.950270189146718,-43.932368529455346,Coffee Shop
207,207,Sion,-19.9493624,-43.9325869,Kabuto,516e0324e4b0e087ef0ce9e2,-19.945972837142104,-43.930956510274065,Japanese Restaurant
208,208,Sion,-19.9493624,-43.9325869,Unique Academia Boutique,4fbabba9e4b0bc5472394d6d,-19.946913809877678,-43.93619643297105,Gym / Fitness Center
209,209,Sion,-19.9493624,-43.9325869,La Farina,4e231dc0d4c0d32590ff7292,-19.952267581008726,-43.92988168681919,Pizza Place
210,210,Sion,-19.9493624,-43.9325869,La Boca,5421cfd6498e0ac8c4637c96,-19.946780949532087,-43.93480607653409,Bar
211,211,Sion,-19.9493624,-43.9325869,Five Training,50b32aece4b07d280fad2531,-19.94630909583095,-43.93560740688748,Gym
212,212,Sion,-19.9493624,-43.9325869,Bar do Corinthians,4e7a949229c24b81004208a7,-19.94616364611269,-43.93488897259135,Sports Bar
213,213,Sion,-19.9493624,-43.9325869,Entre Folhas,4bec9dd92cf820a19d01b91c,-19.946413430403744,-43.93550429656434,Bar
214,214,Sion,-19.9493624,-43.9325869,Yukai,4bdba496c79cc928ccf383e9,-19.94967858733449,-43.93449843869581,Japanese Restaurant
215,215,Sion,-19.9493624,-43.9325869,Bulltiquim Alaska,511d5063e4b08fd25a31cb0d,-19.95315755917339,-43.93118076107026,Food Truck
216,216,Sion,-19.9493624,-43.9325869,Breik Breik,4cd32d3abaf2f04d197dada3,-19.95058152046279,-43.93704865206868,Burger Joint
217,217,Sion,-19.9493624,-43.9325869,Droga Raia,58230a9d03fcb4757c99bd89,-19.951517000000003,-43.931484000000005,Drugstore
218,218,Sion,-19.9493624,-43.9325869,Brinq Toys,4cb20b8c1463a1434551aaa9,-19.94884309673773,-43.935350495795355,Toy / Game Store
219,219,Sion,-19.9493624,-43.9325869,Restaurante Paladares,4b9d178df964a520d78e36e3,-19.94794534795532,-43.93505421003031,Brazilian Restaurant
220,220,Sion,-19.9493624,-43.9325869,Drogaria Araujo,4d41f6e633a4370484bf9d92,-19.95312747578248,-43.93121618983674,Pharmacy
221,221,Sion,-19.9493624,-43.9325869,Loja Elétrica,4cd947015e1b721e1e373ed9,-19.94933239656209,-43.936305356311905,Hardware Store
222,222,Sion,-19.9493624,-43.9325869,Barcana,511eaa26e4b0ed97e192df9e,-19.947946417477716,-43.934142336427314,Restaurant
223,223,Sion,-19.9493624,-43.9325869,Momento Super Nosso,4c154f90a9c220a1b5f8589d,-19.952792841550238,-43.93304223893517,Supermarket
224,224,Sion,-19.9493624,-43.9325869,Oba Hortifruti,529a28eb11d248488b5f4569,-19.946636750455433,-43.934175744670895,Fruit & Vegetable Store
225,225,Sion,-19.9493624,-43.9325869,Restaurante Tia Santinha,4e1799ede4cd49a7e3e19d3e,-19.95152348138715,-43.93503388867531,Brazilian Restaurant
226,226,Sion,-19.9493624,-43.9325869,Panificadora Pao Chile,4f1a85aee4b0aa5093d78a55,-19.951094747638614,-43.93118494352056,Bakery
227,227,Sion,-19.9493624,-43.9325869,Major Lock,4bd3c8c7a8b3a5936ae16a5f,-19.94654911589988,-43.9356987834609,Rock Club
228,228,Sion,-19.9493624,-43.9325869,Pizza Pozzi,4d852156509137043fc88f5b,-19.9463831650982,-43.935463428497314,Pizza Place
229,229,Sion,-19.9493624,-43.9325869,Praça da Harmonia,4edbb68cf5b921398a37f3e8,-19.947158702896253,-43.935628816021634,Plaza
230,230,Sion,-19.9493624,-43.9325869,Restaurante e Lanchonete Celeiro,4e721c96aeb79ea0953d7de0,-19.95058744118109,-43.93207816119885,Brazilian Restaurant
231,231,Sion,-19.9493624,-43.9325869,Ville Lótus,4c56c522738e9c74822c6d21,-19.950728032366946,-43.931000801718966,Yoga Studio
232,232,Sion,-19.9493624,-43.9325869,Casa Lotérica Nossa Senhora de Fátima,513f31eae4b06157b24825c2,-19.952363342782842,-43.931502160096905,Lottery Retailer
233,233,Sion,-19.9493624,-43.9325869,CNR,4c49e18efbafc92810bf85db,-19.949476289351477,-43.936329653857854,Department Store
234,234,Sion,-19.9493624,-43.9325869,One Disco Club,529009d911d22ead63394005,-19.946463903907105,-43.9355171391493,Nightclub
235,235,Santa Amélia,-19.8377279,-43.97419429999999,Tutti Della Pasta,4f10c865e4b0aabf170ca197,-19.83666726053865,-43.97566139437161,Pizza Place
236,236,Santa Amélia,-19.8377279,-43.97419429999999,Hot Cold Gelateria,546cbbec498e2c96ab41edd4,-19.838270283757875,-43.97728878762393,Frozen Yogurt Shop
237,237,Santa Amélia,-19.8377279,-43.97419429999999,Exganadão,4eed466e29c28028dea6e67b,-19.835180685432007,-43.97457833291862,Burger Joint
238,238,Santa Amélia,-19.8377279,-43.97419429999999,Burguer & Companhia,4ce05134c4f6a35ddc48d56c,-19.83743327710705,-43.976547027001324,Burger Joint
239,239,Santa Amélia,-19.8377279,-43.97419429999999,Surubim Grill,58399e888ee5606e0ccc5a37,-19.836222690674983,-43.975496675559384,Bar
240,240,Santa Amélia,-19.8377279,-43.97419429999999,Casarão de Minas,4ca9184af47ea143ed067c21,-19.836183868762415,-43.97521839973607,Mineiro Restaurant
241,241,Santa Amélia,-19.8377279,-43.97419429999999,Subway,53e124e8498e5dfef19185c3,-19.83839692271087,-43.977156443546384,Sandwich Place
242,242,Santa Amélia,-19.8377279,-43.97419429999999,Bar do Dedinho,4bcf82baa8b3a593d463625f,-19.841218045959167,-43.97418843238685,Bar
243,243,Santa Amélia,-19.8377279,-43.97419429999999,Celp - Centro de Lazer Pampulha,4db85cac93a04a7c307ed7ca,-19.837254046684087,-43.97095281126438,Water Park
244,244,Santa Amélia,-19.8377279,-43.97419429999999,Pizzaria Mangabeiras,505e4978e4b0d44484d91ec6,-19.83920630887925,-43.973809355808996,Pizza Place
245,245,Santa Amélia,-19.8377279,-43.97419429999999,Academia Perfect Form,4d9109293bfef04dd462d086,-19.836216420275235,-43.97220475978363,Gym / Fitness Center
246,246,Santa Amélia,-19.8377279,-43.97419429999999,Pizzaria Forno d'Barro,53b8971e498ef8731fe9bc85,-19.83372719108648,-43.97409348900784,Pizza Place
247,247,Santa Amélia,-19.8377279,-43.97419429999999,Espeto do Manoel,4d4493172e326ea8c69ce5a6,-19.8392523641412,-43.977347482151615,Bar
248,248,Santa Amélia,-19.8377279,-43.97419429999999,Mundo Animal,4e3ad712483b3f951fcb5a5c,-19.835467189750126,-43.974902629852295,Pet Store
249,249,Santa Amélia,-19.8377279,-43.97419429999999,Macaxeira,53547c93498e60982de66002,-19.83658401149475,-43.975816352244465,Baiano Restaurant
250,250,Santa Amélia,-19.8377279,-43.97419429999999,Rede Açai.com,51bcdc9a498e44f455609226,-19.83733129197606,-43.97639123635689,Acai House
251,251,Santa Amélia,-19.8377279,-43.97419429999999,Espeto do Manoel & Cia,4f0f5518e4b0129c74e7b2cc,-19.83917595758632,-43.97730616776774,Gastropub
252,252,Santa Amélia,-19.8377279,-43.97419429999999,Baiano's Steak Beer,51dca8ede4b093efa80b42bf,-19.83400753750532,-43.97418761509306,Brazilian Restaurant
253,253,Santa Amélia,-19.8377279,-43.97419429999999,Bar do Cabeça,4d93c72629c63704d01211d7,-19.84128992878355,-43.97394623504579,Bar
254,254,Santa Amélia,-19.8377279,-43.97419429999999,Arena da Carne Butiquim,5107002ee4b0a9291255e544,-19.839282477889665,-43.97388444737065,Brewery
255,255,Santa Amélia,-19.8377279,-43.97419429999999,Academia Health Fitness,4f91ee04e4b048b2e4e4628d,-19.84202829620108,-43.97431286803879,Gym / Fitness Center
256,256,Santa Amélia,-19.8377279,-43.97419429999999,Esquinão,4d7be6fcea35236a74ee4e23,-19.835617965111073,-43.97469925194204,Bakery
257,257,Santa Amélia,-19.8377279,-43.97419429999999,Sorveteria Paulo's Açaí e Lanchonete,530a6435498e5e320a822c11,-19.840970149537963,-43.97743094540989,Ice Cream Shop
258,258,Santa Amélia,-19.8377279,-43.97419429999999,Kiosque Beer Grill,4d1910d6816af04deca25ac2,-19.838869991042756,-43.97745760613531,BBQ Joint
259,259,Santa Amélia,-19.8377279,-43.97419429999999,Casa Nova Bar e Restaurante,52b4ce81498e3e60e84856c1,-19.839496247588638,-43.977468173555444,Bar
260,260,Santa Amélia,-19.8377279,-43.97419429999999,Açaí & Delícias,53f8ebf3498ea58f17b53a20,-19.83828760722989,-43.977139549127884,Acai House
261,261,Santa Amélia,-19.8377279,-43.97419429999999,Boizão Churrascaria e Pizzaria,5960225e625a6632c6822d96,-19.834066156851627,-43.97420693071929,Churrascaria
262,262,Santa Amélia,-19.8377279,-43.97419429999999,Praça da Seresta,50abf5ace4b0b5a4b058374d,-19.83358133071054,-43.974574181317415,Plaza
263,263,Santa Amélia,-19.8377279,-43.97419429999999,Paris Pães,50ca3843e4b0a678c0999f67,-19.833575399256613,-43.97453636925759,Bakery
264,264,Santa Amélia,-19.8377279,-43.97419429999999,Auto Elétrica e Mecânica Guarapari,503cc0dde4b04b7426d2628f,-19.83349053671014,-43.97449448504997,Auto Garage
265,265,Santa Amélia,-19.8377279,-43.97419429999999,Espetos & Massas Kaká,50143fbbe4b0073bd05787e3,-19.83432834231864,-43.971083720496274,Bar
266,266,Cabana do Pai Tomás,-19.9460478,-44.00043303937191,Hidro Fítness Cabana,553f9064498e3a7532b2129c,-19.94611777116558,-44.00036818261657,Gymnastics Gym
267,267,Cabana do Pai Tomás,-19.9460478,-44.00043303937191,Padaria do Thiago,51af05c0e4b0dccec7587de1,-19.943426238236107,-43.99993672344458,Bakery
268,268,Cabana do Pai Tomás,-19.9460478,-44.00043303937191,Olivia Ribeiro Fotografia,522e920011d249940b4770a5,-19.946502572171386,-44.00195807213385,Art Gallery
269,269,Cabana do Pai Tomás,-19.9460478,-44.00043303937191,Diamante Loterias,568bc697498e509369ef8650,-19.9456180851515,-44.000339442620046,Lottery Retailer
270,270,Cabana do Pai Tomás,-19.9460478,-44.00043303937191,bar da neuzi,52c757c5498e3ffbfa9854be,-19.946611855208005,-43.998939971103724,Gastropub
271,271,Cabana do Pai Tomás,-19.9460478,-44.00043303937191,Boião Lanches,560f62c9498e90341e3e2290,-19.9471492767334,-44.00136184692383,Burger Joint
272,272,Cabana do Pai Tomás,-19.9460478,-44.00043303937191,União Supermercado,55e344b3498ea6ed7f902789,-19.946988832306854,-44.0001580411009,Supermarket
273,273,Cabana do Pai Tomás,-19.9460478,-44.00043303937191,Rações e Acessórios Deus Provedor,57825cce498e222d4c0b38d4,-19.947771819503032,-44.00154125811346,Pet Store
274,274,Cabana do Pai Tomás,-19.9460478,-44.00043303937191,Bellos sabores,501864c7e4b0ebcba523f4c7,-19.94977924341769,-44.00251203108068,Brazilian Restaurant
275,275,Cabana do Pai Tomás,-19.9460478,-44.00043303937191,Farmácias Shaloom,5554ac00498e7ba1cf334478,-19.948164112065875,-44.00008361976753,Pharmacy
276,276,Cabana do Pai Tomás,-19.9460478,-44.00043303937191,buraco da coruja,52c5f95e11d2837abc1cfc0a,-19.94776931699065,-43.99886205985329,BBQ Joint
277,277,Cabana do Pai Tomás,-19.9460478,-44.00043303937191,@arena Balinha,5438791b498eee6cfb20e478,-19.948352582451385,-44.00008361976753,Soccer Field
278,278,Cabana do Pai Tomás,-19.9460478,-44.00043303937191,Restaurante Colher de Pau,554b817f498e911cdcfc0fb1,-19.94742733395419,-44.002646438341806,Restaurant
279,279,Cabana do Pai Tomás,-19.9460478,-44.00043303937191,rua independencia,5481f734498e688230dc2a67,-19.94744113546151,-44.00266414551643,Department Store
280,280,Cabana do Pai Tomás,-19.9460478,-44.00043303937191,Sacolão Vista Alegre,5340a410498ea538803f6bdb,-19.947399430239404,-44.00270690247189,Fruit & Vegetable Store
281,281,Cabana do Pai Tomás,-19.9460478,-44.00043303937191,Maromba Açaí E Drinks,54a1eb28498ed981ab169754,-19.945146172115898,-43.99791671255122,Burger Joint
282,282,Cabana do Pai Tomás,-19.9460478,-44.00043303937191,Hot Dog Da Aline,5169f6d2e4b06f7884429d00,-19.947838383718732,-44.00307898775802,Hot Dog Joint
283,283,Cabana do Pai Tomás,-19.9460478,-44.00043303937191,Cachorro Quente Da Suely,50cbc7c1e4b0ce62a5af73c4,-19.94413117029366,-44.00432080162727,Hot Dog Joint
284,284,Cabana do Pai Tomás,-19.9460478,-44.00043303937191,Pizzaria Imperial,510063bce4b05a0c9a178ec4,-19.94700844858632,-44.005072116851814,Pizza Place
285,285,Cabana do Pai Tomás,-19.9460478,-44.00043303937191,Padaria 24 horas,545c2c16498e77cde93eeb83,-19.950311941859677,-43.99896263454714,Bakery
286,286,Santa Efigênia (ZL),-19.9196938,-43.9226204,Outback Steakhouse,530a74f5498edb0f5b019f29,-19.920367602784182,-43.92115162560176,Steakhouse
287,287,Santa Efigênia (ZL),-19.9196938,-43.9226204,Sorveteria Italiana Coelhinho,5374d76f498ec2b322293aa9,-19.92038504558333,-43.92118495570076,Ice Cream Shop
288,288,Santa Efigênia (ZL),-19.9196938,-43.9226204,Kopenhagen,4e207940d22d0a3f59edc478,-19.920562823037827,-43.9210303797187,Candy Store
289,289,Santa Efigênia (ZL),-19.9196938,-43.9226204,Provincia Di Salerno,4c07007ecf8c76b05d733b65,-19.921755241610814,-43.92291382928318,Italian Restaurant
290,290,Santa Efigênia (ZL),-19.9196938,-43.9226204,Zara,580a32c238fa624bb46a3417,-19.920231450566245,-43.92038270014949,Clothing Store
291,291,Santa Efigênia (ZL),-19.9196938,-43.9226204,Sí Señor!,547cf1b6498eaea3bf00f664,-19.920365428698002,-43.92106391519799,Mexican Restaurant
292,292,Santa Efigênia (ZL),-19.9196938,-43.9226204,Casa Amora,5962748c123a19106ac7b378,-19.92090928914375,-43.92107147266975,Restaurant
293,293,Santa Efigênia (ZL),-19.9196938,-43.9226204,Restaurante Lá em Casa,542c26a8498ea3c0fa960cd7,-19.921574149575687,-43.921315371597174,Buffet
294,294,Santa Efigênia (ZL),-19.9196938,-43.9226204,Ilustríssimo,4c2c1f868abca59388570120,-19.922410818253294,-43.92309112819952,Event Space
295,295,Santa Efigênia (ZL),-19.9196938,-43.9226204,Livraria Leitura,4ccb0a5e54f0b1f7e4dc0cca,-19.921007247126568,-43.92031232267056,Bookstore
296,296,Santa Efigênia (ZL),-19.9196938,-43.9226204,Chopp da Fábrica,4b951f85f964a520339034e3,-19.92197260418181,-43.922404995068476,Bar
297,297,Santa Efigênia (ZL),-19.9196938,-43.9226204,Brother Games,4cbf3c6e575d236a73a9bd8e,-19.920751957440324,-43.92064794025938,Video Game Store
298,298,Santa Efigênia (ZL),-19.9196938,-43.9226204,Boulevard Shopping,4ccc7075ee23a14301171fa8,-19.920873972750137,-43.92010283589751,Shopping Mall
299,299,Santa Efigênia (ZL),-19.9196938,-43.9226204,Bacio di Latte,5a3c45bc6c08d105353780da,-19.921045416653172,-43.92025696516205,Ice Cream Shop
300,300,Santa Efigênia (ZL),-19.9196938,-43.9226204,Cineart,4cb5be9155af224b7f9f947e,-19.920321437825738,-43.919625228545634,Multiplex
301,301,Santa Efigênia (ZL),-19.9196938,-43.9226204,Gostinho de Minas,4d8a13294757721ee400af69,-19.92106079987914,-43.92427847383458,Restaurant
302,302,Santa Efigênia (ZL),-19.9196938,-43.9226204,BeGreen,59022942a4b51b124bde9521,-19.920981815139363,-43.921059135548475,Organic Grocery
303,303,Santa Efigênia (ZL),-19.9196938,-43.9226204,Rozlatto,5616b809498e52c731067f2f,-19.92101457022968,-43.92002083670676,Ice Cream Shop
304,304,Santa Efigênia (ZL),-19.9196938,-43.9226204,Personal Class,4edd3f387ee5e8e3ea3badb4,-19.9226298364552,-43.921955895129315,Gym
305,305,Santa Efigênia (ZL),-19.9196938,-43.9226204,Mirante 147,506f7210e4b01553e622e199,-19.917822784772312,-43.923400656838474,Brazilian Restaurant
306,306,Santa Efigênia (ZL),-19.9196938,-43.9226204,Pizza Hut,56e0852d498eae4656a6dd30,-19.921067276201363,-43.919978469428,Pizza Place
307,307,Santa Efigênia (ZL),-19.9196938,-43.9226204,IS Frozen Yogurt,4da392d8d686b60c68a5cf28,-19.92093413601431,-43.92031123775852,Frozen Yogurt Shop
308,308,Santa Efigênia (ZL),-19.9196938,-43.9226204,Hot Zinho o Cachorro-quente,4c39550c93db0f470b622392,-19.91729311510747,-43.926535634069616,Hot Dog Joint
309,309,Santa Efigênia (ZL),-19.9196938,-43.9226204,Praça Floriano Peixoto,4b8852a1f964a52028ef31e3,-19.92321088024201,-43.91978136121933,Plaza
310,310,Santa Efigênia (ZL),-19.9196938,-43.9226204,Mr. Cheney Cookies,5840768e158bbb7cc17e61be,-19.920753466555343,-43.920587887600654,Pastry Shop
311,311,Santa Efigênia (ZL),-19.9196938,-43.9226204,Academia MP FIT,56813457498e3cc412f35f33,-19.917051923307568,-43.925671352074346,Gym / Fitness Center
312,312,Santa Efigênia (ZL),-19.9196938,-43.9226204,Restaurante Calabria,505b498ce4b07c8ee3f62d9e,-19.921062295667483,-43.919955333413974,Pizza Place
313,313,Santa Efigênia (ZL),-19.9196938,-43.9226204,Tok&Stok,4cc208f782388cfa1e625d35,-19.921052065445885,-43.919909673523655,Furniture / Home Store
314,314,Santa Efigênia (ZL),-19.9196938,-43.9226204,Paco Pigalle,4bf761ed508c0f474a923d31,-19.919672644223226,-43.92525798103555,Nightclub
315,315,Santa Efigênia (ZL),-19.9196938,-43.9226204,Magic Games,4d2b2876ebacb1f763aa0950,-19.920333561736392,-43.920396645485184,Arcade
316,316,Santa Efigênia (ZL),-19.9196938,-43.9226204,Pierre Alexander,4e2dac9f81dce8c49d113892,-19.923307845035264,-43.924476183942225,Spa
